Id,Sales
210,6903.0
211,7094.0
212,7415.0
213,7766.0
214,7842.0
215,7903.0
216,7888.0
217,6816.0
218,7612.0
219,7427.0
220,7152.0
221,6972.0
222,7353.0
223,7133.0
224,7294.0
225,7595.0
226,6701.0
227,7455.0
228,8017.0
229,7205.0
230,9554.0
231,7628.0
232,7733.0
233,6906.0
234,7565.0
235,7761.0
236,6654.0
237,6868.0
238,6983.0
239,7376.0
240,8929.0
241,7684.0
242,6460.0
243,7533.0
244,7511.0
245,7050.0
246,7470.0
247,10871.0
248,7533.0
249,9772.0
250,7086.0
251,7179.0
252,7148.0
253,9418.0
254,7496.0
255,7644.0
256,7347.0
257,7939.0
258,9685.0
259,7488.0
260,7553.0
261,7321.0
262,7544.0
263,9585.0
264,7679.0
265,7675.0
266,9936.0
267,8185.0
268,7544.0
269,7460.0
270,7093.0
271,6981.0
272,6448.0
273,7383.0
274,7267.0
275,8860.0
276,7568.0
277,7314.0
278,7119.0
279,7866.0
280,10852.0
281,7210.0
282,7032.0
283,8092.0
284,8104.0
285,8001.0
286,6919.0
287,7799.0
288,7356.0
289,7460.0
290,9464.0
291,7849.0
292,7458.0
293,6862.0
294,11334.0
295,7397.0
296,8063.0
297,7720.0
298,7320.0
299,7515.0
300,6734.0
301,7359.0
302,8015.0
303,7527.0
304,7190.0
305,9527.0
306,7739.0
307,6502.0
308,7067.0
309,7686.0
310,7134.0
311,7559.0
312,6489.0
313,7228.0
314,7997.0
315,7452.0
316,7929.0
317,7345.0
318,9194.0
319,7374.0
320,8021.0
321,7534.0
322,7910.0
323,7095.0
324,9260.0
325,7256.0
326,7514.0
327,8206.0
328,9186.0
329,9864.0
330,9214.0
331,6757.0
332,7683.0
333,7638.0
334,7861.0
335,8362.0
336,7374.0
337,6697.0
338,8279.0
339,7007.0
340,7537.0
341,6664.0
342,9920.0
343,7918.0
344,8966.0
345,7437.0
346,9220.0
347,6718.0
348,6672.0
349,7236.0
350,9786.0
351,7883.0
352,10533.0
353,7375.0
354,7267.0
355,8223.0
356,7677.0
357,7023.0
358,8083.0
359,7597.0
360,8580.0
361,7711.0
362,9977.0
363,6909.0
364,7736.0
365,8805.0
366,9302.0
367,7011.0
368,7260.0
369,7983.0
370,7318.0
371,6542.0
372,7442.0
373,7554.0
374,7049.0
375,7341.0
376,6856.0
377,8436.0
378,6910.0
379,8964.0
380,7085.0
381,8163.0
382,7414.0
383,8899.0
384,8672.0
385,9611.0
386,7839.0
387,6552.0
388,7141.0
389,8263.0
390,6541.0
391,7530.0
392,7113.0
393,7363.0
394,8542.0
395,7448.0
396,8754.0
397,8534.0
398,7455.0
399,7174.0
400,6990.0
401,7161.0
402,7292.0
403,7546.0
404,7989.0
405,7801.0
406,7596.0
407,8060.0
408,7458.0
409,9789.0
410,7489.0
411,7289.0
412,7123.0
413,6929.0
414,6978.0
415,8942.0
416,7157.0
417,8135.0
418,9597.0
419,6520.0
420,8422.0
421,7045.0
422,7322.0
423,8009.0
424,7881.0
425,9614.0
426,7984.0
427,6529.0
428,6713.0
429,10010.0
430,7400.0
431,9762.0
432,7166.0
433,7308.0
434,10002.0
435,7185.0
436,7365.0
437,10598.0
438,6486.0
439,7057.0
440,7326.0
441,9284.0
442,6776.0
443,7528.0
444,7171.0
445,7401.0
446,7333.0
447,7070.0
448,7393.0
449,7560.0
450,10969.0
451,6946.0
452,9087.0
453,7103.0
454,9590.0
455,10939.0
456,8496.0
457,8032.0
458,9292.0
459,7300.0
460,6923.0
461,7101.0
462,7948.0
463,8198.0
464,6282.0
465,7640.0
466,7057.0
467,6503.0
468,7874.0
469,7648.0
470,7100.0
471,8696.0
472,6448.0
473,7205.0
474,8191.0
475,6915.0
476,7932.0
477,7027.0
478,7341.0
479,8522.0
480,8171.0
481,6631.0
482,7467.0
483,7576.0
484,7847.0
485,8308.0
486,6519.0
487,7297.0
488,7164.0
489,7118.0
490,6579.0
491,7412.0
492,7412.0
493,6983.0
494,7899.0
495,7593.0
496,8004.0
497,8107.0
498,6633.0
499,7900.0
500,8035.0
501,7615.0
502,6865.0
503,9491.0
504,7398.0
505,7948.0
506,6588.0
507,9129.0
508,7656.0
509,8479.0
510,7080.0
511,8639.0
512,8516.0
513,7598.0
514,7633.0
515,7173.0
516,7976.0
517,7102.0
518,6672.0
519,7980.0
520,7314.0
521,6349.0
522,6660.0
523,8963.0
524,6847.0
525,6726.0
526,7376.0
527,7828.0
528,7806.0
529,6414.0
530,8198.0
531,7140.0
532,8802.0
533,7293.0
534,8414.0
535,6305.0
536,7773.0
537,6571.0
538,9926.0
539,6861.0
540,8013.0
541,8043.0
542,7231.0
543,6534.0
544,2746.0
545,6451.0
546,6896.0
547,8149.0
548,6733.0
549,7254.0
550,6466.0
551,9729.0
552,6982.0
553,7052.0
554,8282.0
555,8701.0
556,7248.0
557,7344.0
558,6884.0
559,8439.0
560,7307.0
561,7855.0
562,7889.0
563,8073.0
564,6769.0
565,7834.0
566,6632.0
567,7454.0
568,8731.0
569,7856.0
570,7832.0
571,8022.0
572,7801.0
573,7496.0
574,7558.0
575,7492.0
576,7828.0
577,6779.0
578,7480.0
579,6868.0
580,6464.0
581,7116.0
582,7876.0
583,7257.0
584,7346.0
585,8604.0
586,7852.0
587,8123.0
588,7694.0
589,8287.0
590,8045.0
591,7254.0
592,7808.0
593,7876.0
594,7293.0
595,8424.0
596,7325.0
597,10119.0
598,7576.0
599,8988.0
600,9312.0
601,9126.0
602,7240.0
603,6796.0
604,7319.0
605,7068.0
606,7201.0
607,6257.0
608,8085.0
609,7562.0
610,7766.0
611,7137.0
612,6852.0
613,7472.0
614,6245.0
615,7396.0
616,6541.0
617,8482.0
618,7717.0
619,8128.0
620,8024.0
621,6717.0
622,7621.0
623,7355.0
624,6595.0
625,7100.0
626,6626.0
627,7688.0
628,7750.0
629,8247.0
630,7058.0
631,8884.0
632,6193.0
633,9089.0
634,7973.0
635,7741.0
636,7402.0
637,7268.0
638,6622.0
639,7555.0
640,8406.0
641,8250.0
642,6869.0
643,6884.0
644,6123.0
645,7637.0
646,8436.0
647,9578.0
648,6648.0
649,6833.0
650,7109.0
651,8835.0
652,8313.0
653,7699.0
654,7110.0
655,7523.0
656,7006.0
657,6864.0
658,6297.0
659,7847.0
660,6762.0
661,6082.0
662,7595.0
663,7886.0
664,7734.0
665,7816.0
666,7913.0
667,6661.0
668,8429.0
669,6943.0
670,7920.0
671,8240.0
672,7565.0
673,6984.0
674,7333.0
675,6782.0
676,7781.0
677,1377.0
678,7488.0
679,7996.0
680,8345.0
681,7488.0
682,7866.0
683,7377.0
684,6973.0
685,7034.0
686,6896.0
687,6468.0
688,8261.0
689,7798.0
690,8875.0
691,7876.0
692,10046.0
693,7760.0
694,6504.0
695,8647.0
696,7079.0
697,7828.0
698,7538.0
699,8557.0
700,8488.0
701,10344.0
702,6460.0
703,7705.0
704,7520.0
705,8538.0
706,8612.0
707,7763.0
708,7790.0
709,8213.0
710,7235.0
711,6494.0
712,6765.0
713,7848.0
714,6661.0
715,6310.0
716,7466.0
717,7533.0
718,7807.0
719,7432.0
720,8256.0
721,7662.0
722,6499.0
723,6933.0
724,8264.0
725,8155.0
726,6401.0
727,7413.0
728,8008.0
729,6181.0
730,7342.0
731,7624.0
732,7852.0
733,7403.0
734,6030.0
735,6399.0
736,8660.0
737,7003.0
738,7404.0
739,7779.0
740,6483.0
741,7600.0
742,6262.0
743,7002.0
744,7704.0
745,8069.0
746,7231.0
747,9652.0
748,8385.0
749,7214.0
750,7195.0
751,5997.0
752,7284.0
753,8190.0
754,7054.0
755,7133.0
756,6014.0
757,6976.0
758,7656.0
759,6022.0
760,7622.0
761,5976.0
762,7826.0
763,6601.0
764,8093.0
765,7799.0
766,6606.0
767,7486.0
768,6262.0
769,7891.0
770,7927.0
771,7760.0
772,7189.0
773,8023.0
774,9095.0
775,7702.0
776,7197.0
777,7359.0
778,7574.0
779,6802.0
780,9448.0
781,6986.0
782,7461.0
783,7691.0
784,8180.0
785,9468.0
786,9704.0
787,7650.0
788,6305.0
789,9575.0
790,7951.0
791,8047.0
792,7306.0
793,10064.0
794,7132.0
795,8796.0
796,6872.0
797,6504.0
798,6567.0
799,7201.0
800,7592.0
801,6474.0
802,7506.0
803,6419.0
804,6991.0
805,7250.0
806,7066.0
807,8162.0
808,6779.0
809,7351.0
810,8270.0
811,9424.0
812,7890.0
813,7585.0
814,7986.0
815,6796.0
816,7736.0
817,9192.0
818,6883.0
819,7649.0
820,7310.0
821,7179.0
822,8856.0
823,7024.0
824,7168.0
825,7881.0
826,8859.0
827,6296.0
828,7689.0
829,6675.0
830,6712.0
831,6918.0
832,8006.0
833,7812.0
834,8734.0
835,6819.0
836,7440.0
837,7389.0
838,7086.0
839,7119.0
840,8220.0
841,3946.0
842,9830.0
843,6476.0
844,8271.0
845,6376.0
846,7988.0
847,6840.0
848,7284.0
849,7038.0
850,7091.0
851,6992.0
852,6816.0
853,9746.0
854,7538.0
855,9613.0
856,7256.0
857,7783.0
858,7522.0
859,10004.0
860,7500.0
861,8236.0
862,7422.0
863,7127.0
864,7384.0
865,6662.0
866,7041.0
867,7179.0
868,8093.0
869,7234.0
870,6934.0
871,7031.0
872,6570.0
873,7240.0
874,7123.0
875,8103.0
876,7847.0
877,8218.0
878,7889.0
879,8380.0
880,6662.0
881,8825.0
882,7272.0
883,7820.0
884,7908.0
885,7391.0
886,7559.0
887,7784.0
888,8980.0
889,6408.0
890,8081.0
891,6966.0
892,9121.0
893,7943.0
894,8986.0
895,7263.0
896,7943.0
897,7888.0
898,7778.0
899,7397.0
900,7567.0
901,8816.0
902,7716.0
903,7241.0
904,8991.0
905,6855.0
906,10596.0
907,9062.0
908,7544.0
909,7885.0
910,8244.0
911,6728.0
912,8454.0
913,8899.0
914,9237.0
915,9500.0
916,7681.0
917,7543.0
918,7706.0
919,6970.0
920,8940.0
921,7646.0
922,8726.0
923,6967.0
924,6843.0
925,8834.0
926,6800.0
927,6974.0
928,8140.0
929,8651.0
930,7935.0
931,7434.0
932,8548.0
933,7586.0
934,7563.0
935,7435.0
936,7779.0
937,8289.0
938,8160.0
939,8295.0
940,7461.0
941,7835.0
942,9091.0
943,7393.0
944,7562.0
945,8122.0
946,8613.0
947,7002.0
948,9050.0
949,8096.0
950,6821.0
951,7209.0
952,7720.0
953,6895.0
954,6499.0
955,7775.0
956,7710.0
957,6727.0
958,7485.0
959,7072.0
960,7215.0
961,7709.0
962,7659.0
963,8120.0
964,7553.0
965,9056.0
966,7559.0
967,7354.0
968,8245.0
969,7061.0
970,8287.0
971,7909.0
972,7886.0
973,8785.0
974,6965.0
975,8298.0
976,7702.0
977,7955.0
978,8662.0
979,8497.0
980,7512.0
981,7043.0
982,6843.0
983,9495.0
984,8244.0
985,6894.0
986,6975.0
987,7804.0
988,7809.0
989,7532.0
990,7526.0
991,7632.0
992,10058.0
993,7526.0
994,7718.0
995,7952.0
996,8066.0
997,8246.0
998,7552.0
999,9312.0
1000,6720.0
1001,7620.0
1002,7027.0
1003,6994.0
1004,7743.0
1005,7892.0
1006,8283.0
1007,11193.0
1008,7707.0
1009,7225.0
1010,7913.0
1011,8177.0
1012,8153.0
1013,6873.0
1014,9155.0
1015,7890.0
1016,7909.0
1017,6952.0
1018,8764.0
1019,7481.0
1020,7047.0
1021,7115.0
1022,7188.0
1023,7751.0
1024,7095.0
1025,8218.0
1026,8096.0
1027,8368.0
1028,7455.0
1029,8569.0
1030,7939.0
1031,7632.0
1032,8514.0
1033,8093.0
1034,7323.0
1035,8026.0
1036,7475.0
1037,7283.0
1038,7621.0
1039,8493.0
1040,8647.0
1041,6879.0
1042,7640.0
1043,6662.0
1044,9220.0
1045,7754.0
1046,8524.0
1047,9417.0
1048,8822.0
1049,6975.0
1050,11414.0
1051,8799.0
1052,9679.0
1053,6984.0
1054,7543.0
1055,9192.0
1056,7007.0
1057,10284.0
1058,8560.0
1059,8105.0
1060,6998.0
1061,8143.0
1062,8002.0
1063,10475.0
1064,7950.0
1065,8490.0
1066,7143.0
1067,7022.0
1068,7445.0
1069,8785.0
1070,7785.0
1071,8333.0
1072,8100.0
1073,7182.0
1074,7554.0
1075,8029.0
1076,7142.0
1077,6844.0
1078,7429.0
1079,7805.0
1080,7941.0
1081,7756.0
1082,7417.0
1083,8039.0
1084,8616.0
1085,7602.0
1086,9857.0
1087,8467.0
1088,7677.0
1089,7646.0
1090,8182.0
1091,7817.0
1092,7180.0
1093,7038.0
1094,6993.0
1095,7802.0
1096,9420.0
1097,8111.0
1098,6815.0
1099,7929.0
1100,7721.0
1101,6993.0
1102,7795.0
1103,11311.0
1104,7648.0
1105,10151.0
1106,7216.0
1107,7787.0
1108,7401.0
1109,9738.0
1110,7767.0
1111,8438.0
1112,7289.0
1113,8025.0
1114,10104.0
1115,7633.0
1116,7948.0
1117,7747.0
1118,8460.0
1119,9976.0
1120,8014.0
1121,8076.0
1122,10301.0
1123,8464.0
1124,8460.0
1125,7586.0
1126,7880.0
1127,6999.0
1128,6920.0
1129,7348.0
1130,7311.0
1131,8725.0
1132,8572.0
1133,7333.0
1134,7684.0
1135,7970.0
1136,10962.0
1137,8009.0
1138,6975.0
1139,8116.0
1140,8043.0
1141,8242.0
1142,6861.0
1143,7743.0
1144,7298.0
1145,7641.0
1146,9752.0
1147,8508.0
1148,7604.0
1149,7277.0
1150,11880.0
1151,7424.0
1152,8001.0
1153,7634.0
1154,7915.0
1155,8374.0
1156,6976.0
1157,7947.0
1158,8193.0
1159,7864.0
1160,7933.0
1161,9797.0
1162,7699.0
1163,7002.0
1164,7818.0
1165,7992.0
1166,7402.0
1167,7631.0
1168,6959.0
1169,7171.0
1170,7856.0
1171,7467.0
1172,8219.0
1173,7287.0
1174,9703.0
1175,7334.0
1176,8269.0
1177,8340.0
1178,8188.0
1179,7355.0
1180,9174.0
1181,7343.0
1182,8199.0
1183,8060.0
1184,9074.0
1185,10339.0
1186,9475.0
1187,6699.0
1188,8031.0
1189,8022.0
1190,7974.0
1191,8859.0
1192,7740.0
1193,7402.0
1194,8729.0
1195,6949.0
1196,7500.0
1197,6523.0
1198,10395.0
1199,8104.0
1200,9502.0
1201,8153.0
1202,9468.0
1203,6701.0
1204,7093.0
1205,7659.0
1206,10183.0
1207,8125.0
1208,10973.0
1209,7624.0
1210,7483.0
1211,8482.0
1212,7620.0
1213,7703.0
1214,8511.0
1215,8322.0
1216,9377.0
1217,8070.0
1218,10415.0
1219,6851.0
1220,8093.0
1221,9205.0
1222,9679.0
1223,6890.0
1224,7493.0
1225,8781.0
1226,7259.0
1227,6912.0
1228,7385.0
1229,8307.0
1230,7323.0
1231,7282.0
1232,7253.0
1233,8294.0
1234,6851.0
1235,9504.0
1236,7310.0
1237,8103.0
1238,7552.0
1239,9409.0
1240,8977.0
1241,9690.0
1242,8118.0
1243,6870.0
1244,7931.0
1245,8559.0
1246,7023.0
1247,8459.0
1248,7684.0
1249,7407.0
1250,8431.0
1251,7639.0
1252,9031.0
1253,9245.0
1254,7396.0
1255,7179.0
1256,7627.0
1257,7494.0
1258,7268.0
1259,7942.0
1260,8205.0
1261,8599.0
1262,8005.0
1263,8858.0
1264,8195.0
1265,10309.0
1266,8314.0
1267,7168.0
1268,7814.0
1269,7418.0
1270,7208.0
1271,9473.0
1272,7444.0
1273,8014.0
1274,10037.0
1275,7110.0
1276,8432.0
1277,7617.0
1278,7368.0
1279,8161.0
1280,8533.0
1281,9622.0
1282,8631.0
1283,6990.0
1284,6654.0
1285,10108.0
1286,7328.0
1287,10260.0
1288,7871.0
1289,7722.0
1290,10313.0
1291,7504.0
1292,7343.0
1293,11048.0
1294,6916.0
1295,6936.0
1296,7268.0
1297,9649.0
1298,6720.0
1299,7650.0
1300,7399.0
1301,7451.0
1302,7608.0
1303,7489.0
1304,7791.0
1305,8333.0
1306,11471.0
1307,7732.0
1308,9491.0
1309,7038.0
1310,9589.0
1311,11368.0
1312,8437.0
1313,8584.0
1314,9634.0
1315,7241.0
1316,7401.0
1317,7703.0
1318,8314.0
1319,8488.0
1320,6161.0
1321,8050.0
1322,7118.0
1323,6863.0
1324,8191.0
1325,8075.0
1326,7206.0
1327,9233.0
1328,6993.0
1329,7146.0
1330,8070.0
1331,7385.0
1332,8293.0
1333,7378.0
1334,7282.0
1335,8906.0
1336,8823.0
1337,7149.0
1338,8330.0
1339,7888.0
1340,8217.0
1341,8954.0
1342,6398.0
1343,7238.0
1344,7887.0
1345,7290.0
1346,6457.0
1347,7538.0
1348,7632.0
1349,7775.0
1350,8176.0
1351,7804.0
1352,7891.0
1353,8448.0
1354,6575.0
1355,8157.0
1356,8503.0
1357,8572.0
1358,7157.0
1359,9899.0
1360,7453.0
1361,7827.0
1362,6467.0
1363,9145.0
1364,7535.0
1365,8409.0
1366,7283.0
1367,8666.0
1368,8395.0
1369,8526.0
1370,7860.0
1371,7184.0
1372,8007.0
1373,7457.0
1374,7043.0
1375,8458.0
1376,7635.0
1377,6663.0
1378,7047.0
1379,9252.0
1380,6798.0
1381,6711.0
1382,7356.0
1383,8122.0
1384,7684.0
1385,6625.0
1386,8228.0
1387,7541.0
1388,9207.0
1389,7235.0
1390,8789.0
1391,6183.0
1392,8094.0
1393,6819.0
1394,10504.0
1395,6803.0
1396,8328.0
1397,8347.0
1398,7178.0
1399,7135.0
1400,3222.0
1401,6904.0
1402,6881.0
1403,8750.0
1404,6680.0
1405,7630.0
1406,6929.0
1407,10015.0
1408,7157.0
1409,6993.0
1410,8222.0
1411,9234.0
1412,7519.0
1413,8141.0
1414,7373.0
1415,8850.0
1416,7248.0
1417,8037.0
1418,8483.0
1419,8724.0
1420,7006.0
1421,8400.0
1422,7385.0
1423,7820.0
1424,8946.0
1425,8174.0
1426,7770.0
1427,8298.0
1428,7940.0
1429,7448.0
1430,7783.0
1431,7865.0
1432,7942.0
1433,6997.0
1434,7442.0
1435,6819.0
1436,6892.0
1437,7172.0
1438,8298.0
1439,7584.0
1440,7225.0
1441,8906.0
1442,8559.0
1443,8920.0
1444,7933.0
1445,8161.0
1446,8477.0
1447,7685.0
1448,8348.0
1449,8180.0
1450,8091.0
1451,9111.0
1452,7386.0
1453,10625.0
1454,8374.0
1455,8920.0
1456,9722.0
1457,9654.0
1458,7182.0
1459,6675.0
1460,7327.0
1461,7392.0
1462,7315.0
1463,6483.0
1464,7964.0
1465,8423.0
1466,7986.0
1467,7942.0
1468,7178.0
1469,7454.0
1470,6123.0
1471,8254.0
1472,6900.0
1473,9176.0
1474,7701.0
1475,8528.0
1476,8333.0
1477,6668.0
1478,7629.0
1479,7833.0
1480,6575.0
1481,7816.0
1482,7415.0
1483,7970.0
1484,8265.0
1485,8705.0
1486,6935.0
1487,8975.0
1488,6071.0
1489,9614.0
1490,8313.0
1491,8054.0
1492,8199.0
1493,8065.0
1494,6998.0
1495,8480.0
1496,8499.0
1497,8734.0
1498,6811.0
1499,6836.0
1500,6471.0
1501,8434.0
1502,8904.0
1503,9455.0
1504,7018.0
1505,6774.0
1506,7865.0
1507,8771.0
1508,8661.0
1509,8058.0
1510,6930.0
1511,7475.0
1512,6827.0
1513,7661.0
1514,6745.0
1515,8570.0
1516,6866.0
1517,6468.0
1518,8392.0
1519,8365.0
1520,7610.0
1521,8351.0
1522,8690.0
1523,6827.0
1524,8478.0
1525,7009.0
1526,8631.0
1527,8058.0
1528,7898.0
1529,7488.0
1530,7991.0
1531,6723.0
1532,8147.0
1533,1760.0
1534,8248.0
1535,8369.0
1536,8818.0
1537,8147.0
1538,8127.0
1539,7764.0
1540,7771.0
1541,7463.0
1542,6851.0
1543,6942.0
1544,8610.0
1545,8073.0
1546,9281.0
1547,8617.0
1548,10501.0
1549,7898.0
1550,7002.0
1551,9433.0
1552,7470.0
1553,8084.0
1554,7400.0
1555,9015.0
1556,8922.0
1557,10812.0
1558,6777.0
1559,7972.0
1560,8317.0
1561,8860.0
1562,9127.0
1563,7852.0
1564,7610.0
1565,8617.0
1566,8147.0
1567,6827.0
1568,7044.0
1569,7829.0
1570,7285.0
1571,6154.0
1572,7463.0
1573,7911.0
1574,7627.0
1575,8206.0
1576,8680.0
1577,7914.0
1578,7275.0
1579,7521.0
1580,9030.0
1581,8625.0
1582,6359.0
1583,8044.0
1584,7834.0
1585,6352.0
1586,7349.0
1587,8217.0
1588,7927.0
1589,8204.0
1590,6327.0
1591,6709.0
1592,8925.0
1593,7709.0
1594,7249.0
1595,7974.0
1596,6830.0
1597,7442.0
1598,6601.0
1599,7045.0
1600,8003.0
1601,8159.0
1602,7565.0
1603,10105.0
1604,8863.0
1605,7728.0
1606,7358.0
1607,6169.0
1608,7215.0
1609,8580.0
1610,7666.0
1611,7842.0
1612,6248.0
1613,7661.0
1614,7973.0
1615,5949.0
1616,7477.0
1617,6197.0
1618,8231.0
1619,6883.0
1620,8519.0
1621,8295.0
1622,6967.0
1623,7461.0
1624,6426.0
1625,8323.0
1626,8278.0
1627,7605.0
1628,7993.0
1629,8361.0
1630,9537.0
1631,8021.0
1632,7165.0
1633,7599.0
1634,7557.0
1635,7086.0
1636,9777.0
1637,7096.0
1638,7305.0
1639,7648.0
1640,8624.0
1641,9974.0
1642,9911.0
1643,8025.0
1644,6231.0
1645,9896.0
1646,8275.0
1647,7892.0
1648,7442.0
1649,10519.0
1650,7649.0
1651,9052.0
1652,7436.0
1653,6353.0
1654,7015.0
1655,7189.0
1656,7958.0
1657,6937.0
1658,7389.0
1659,6701.0
1660,7269.0
1661,7233.0
1662,7660.0
1663,8652.0
1664,7518.0
1665,7319.0
1666,8323.0
1667,9733.0
1668,8199.0
1669,8094.0
1670,8244.0
1671,6779.0
1672,8592.0
1673,9740.0
1674,7101.0
1675,8324.0
1676,7711.0
1677,7146.0
1678,8873.0
1679,7293.0
1680,7799.0
1681,8177.0
1682,9165.0
1683,6681.0
1684,7533.0
1685,7476.0
1686,7064.0
1687,7120.0
1688,8333.0
1689,8115.0
1690,8631.0
1691,7365.0
1692,7598.0
1693,8182.0
1694,7400.0
1695,7045.0
1696,8493.0
1697,4326.0
1698,10196.0
1699,6747.0
1700,8392.0
1701,6552.0
1702,7830.0
1703,6764.0
1704,7295.0
1705,7637.0
1706,7348.0
1707,7069.0
1708,7188.0
1709,9889.0
1710,8309.0
1711,10095.0
1712,7224.0
1713,8729.0
1714,8510.0
1715,10604.0
1716,8522.0
1717,9260.0
1718,8446.0
1719,8076.0
1720,8348.0
1721,7347.0
1722,8065.0
1723,8178.0
1724,9116.0
1725,8258.0
1726,7763.0
1727,7935.0
1728,7593.0
1729,8264.0
1730,8147.0
1731,9108.0
1732,8852.0
1733,9241.0
1734,8881.0
1735,9399.0
1736,7686.0
1737,9771.0
1738,8294.0
1739,8831.0
1740,8839.0
1741,8396.0
1742,8564.0
1743,8589.0
1744,9985.0
1745,7320.0
1746,9100.0
1747,7886.0
1748,10126.0
1749,8893.0
1750,9728.0
1751,8285.0
1752,8961.0
1753,8717.0
1754,8145.0
1755,8419.0
1756,8589.0
1757,9821.0
1758,8740.0
1759,8265.0
1760,9631.0
1761,7877.0
1762,11590.0
1763,10067.0
1764,8536.0
1765,8909.0
1766,8971.0
1767,7752.0
1768,9433.0
1769,9904.0
1770,9837.0
1771,10200.0
1772,8426.0
1773,8567.0
1774,8724.0
1775,7993.0
1776,9538.0
1777,8670.0
1778,9745.0
1779,7978.0
1780,7867.0
1781,9839.0
1782,7816.0
1783,7872.0
1784,8905.0
1785,9448.0
1786,8732.0
1787,8425.0
1788,9302.0
1789,8450.0
1790,8575.0
1791,8457.0
1792,8802.0
1793,9313.0
1794,9184.0
1795,8691.0
1796,8479.0
1797,8858.0
1798,9719.0
1799,8415.0
1800,8586.0
1801,9146.0
1802,9637.0
1803,7766.0
1804,9446.0
1805,9041.0
1806,7659.0
1807,7890.0
1808,8565.0
1809,7918.0
1810,7381.0
1811,8724.0
1812,8437.0
1813,7653.0
1814,8508.0
1815,8095.0
1816,8238.0
1817,8659.0
1818,8683.0
1819,9070.0
1820,8521.0
1821,9761.0
1822,8564.0
1823,8219.0
1824,9263.0
1825,7867.0
1826,8654.0
1827,8932.0
1828,8665.0
1829,9582.0
1830,7796.0
1831,9322.0
1832,8720.0
1833,8974.0
1834,9442.0
1835,9520.0
1836,8531.0
1837,8066.0
1838,7866.0
1839,10274.0
1840,9147.0
1841,7652.0
1842,7998.0
1843,8827.0
1844,8834.0
1845,8481.0
1846,8550.0
1847,8656.0
1848,11059.0
1849,8545.0
1850,8737.0
1851,8765.0
1852,9084.0
1853,9267.0
1854,8556.0
1855,9912.0
1856,7378.0
1857,8639.0
1858,8051.0
1859,8017.0
1860,8677.0
1861,8904.0
1862,9080.0
1863,11973.0
1864,8731.0
1865,8214.0
1866,8937.0
1867,8915.0
1868,9172.0
1869,7892.0
1870,10149.0
1871,8909.0
1872,8928.0
1873,7538.0
